Previous State,New State
"[-150.98, 62.38, 5.79389452916547, 26.82, -1.86, 2594.59, -2.71]","[-155.64, 64.88, 5.712748197779664, 25.99, -4.04, 2599.57, -3.25]"
"[-155.64, 64.88, 5.712748197779664, 25.99, -4.04, 2599.57, -3.25]","[-159.82, 67.81, 5.575600870454231, 25.1, -3.88, 2604.34, -3.64]"
"[-159.82, 67.81, 5.575600870454231, 25.1, -3.88, 2604.34, -3.64]","[-163.47, 71.12, 5.419872192164033, 24.17, -3.61, 2608.9, -3.84]"
"[-163.47, 71.12, 5.419872192164033, 24.17, -3.61, 2608.9, -3.84]","[-166.54, 74.75, 5.267200013364761, 23.35, -0.18, 2613.27, -3.83]"
"[-166.54, 74.75, 5.267200013364761, 23.35, -0.18, 2613.27, -3.83]","[-169.06, 78.72, 5.115104821965351, 23.67, 4.68, 2617.63, -3.57]"
"[-169.06, 78.72, 5.115104821965351, 23.67, 4.68, 2617.63, -3.57]","[-171.12, 83.08, 5.060555001657651, 24.63, 6.9, 2622.19, -3.11]"
"[-171.12, 83.08, 5.060555001657651, 24.63, 6.9, 2622.19, -3.11]","[-172.88, 87.84, 5.029949409676211, 26.0, 6.32, 2627.06, -2.55]"
"[-172.88, 87.84, 5.029949409676211, 26.0, 6.32, 2627.06, -2.55]","[-174.6, 92.87, 5.029949409676211, 27.26, 6.02, 2632.25, -2.18]"
"[-174.6, 92.87, 5.029949409676211, 27.26, 6.02, 2632.25, -2.18]","[-176.4, 98.15, 5.029949409676211, 28.47, 5.81, 2637.72, -2.11]"
"[-176.4, 98.15, 5.029949409676211, 28.47, 5.81, 2637.72, -2.11]","[-178.05, 103.73, 4.957954497899982, 29.67, 6.02, 2643.44, -2.1]"
"[-178.05, 103.73, 4.957954497899982, 29.67, 6.02, 2643.44, -2.1]","[-179.57, 109.59, 4.957954497899982, 30.88, 5.93, 2649.4, -2.22]"
"[-179.57, 109.59, 4.957954497899982, 30.88, 5.93, 2649.4, -2.22]","[-181.1, 115.69, 4.957954497899982, 32.02, 5.21, 2655.62, -2.55]"
"[-181.1, 115.69, 4.957954497899982, 32.02, 5.21, 2655.62, -2.55]","[-182.6, 122.02, 4.912723822707809, 33.01, 4.5, 2661.97, -2.99]"
"[-182.6, 122.02, 4.912723822707809, 33.01, 4.5, 2661.97, -2.99]","[-183.78, 128.61, 4.853928453709116, 33.87, 5.17, 2668.61, -3.31]"
"[-183.78, 128.61, 4.853928453709116, 33.87, 5.17, 2668.61, -3.31]","[-184.64, 135.43, 4.71238898038469, 34.84, 6.31, 2675.46, -3.38]"
"[-184.64, 135.43, 4.71238898038469, 34.84, 6.31, 2675.46, -3.38]","[-185.36, 142.47, 4.71238898038469, 35.87, 4.34, 2682.54, -3.27]"
"[-185.36, 142.47, 4.71238898038469, 35.87, 4.34, 2682.54, -3.27]","[-186.07, 149.7, 4.71238898038469, 36.81, 4.76, 2689.82, -3.13]"
"[-186.07, 149.7, 4.71238898038469, 36.81, 4.76, 2689.82, -3.13]","[-186.81, 157.11, 4.71238898038469, 37.7, 4.52, 2697.27, -2.96]"
"[-186.81, 157.11, 4.71238898038469, 37.7, 4.52, 2697.27, -2.96]","[-187.55, 164.64, 4.71238898038469, 37.99, 5.31, 2704.83, -2.79]"
"[-187.55, 164.64, 4.71238898038469, 37.99, 5.31, 2704.83, -2.79]","[-188.31, 172.3, 4.71238898038469, 38.89, 4.66, 2712.52, -2.63]"
"[-188.31, 172.3, 4.71238898038469, 38.89, 4.66, 2712.52, -2.63]","[-189.09, 180.12, 4.71238898038469, 39.72, 3.82, 2720.39, -2.45]"
"[-189.09, 180.12, 4.71238898038469, 39.72, 3.82, 2720.39, -2.45]","[-189.88, 188.11, 4.71238898038469, 40.52, 4.03, 2728.41, -2.27]"
"[-189.88, 188.11, 4.71238898038469, 40.52, 4.03, 2728.41, -2.27]","[-190.7, 196.25, 4.853928453709116, 41.29, 3.92, 2736.59, -2.09]"
"[-190.7, 196.25, 4.853928453709116, 41.29, 3.92, 2736.59, -2.09]","[-191.53, 204.54, 4.853928453709116, 42.03, 3.98, 2744.93, -1.89]"
"[-191.53, 204.54, 4.853928453709116, 42.03, 3.98, 2744.93, -1.89]","[-192.38, 212.97, 4.71238898038469, 42.74, 3.82, 2753.4, -1.69]"
"[-192.38, 212.97, 4.71238898038469, 42.74, 3.82, 2753.4, -1.69]","[-193.24, 221.54, 4.71238898038469, 43.41, 3.44, 2762.01, -1.48]"
"[-193.24, 221.54, 4.71238898038469, 43.41, 3.44, 2762.01, -1.48]","[-194.11, 230.25, 4.853928453709116, 44.07, 3.29, 2770.76, -1.29]"
"[-194.11, 230.25, 4.853928453709116, 44.07, 3.29, 2770.76, -1.29]","[-195.11, 239.07, 4.853928453709116, 44.65, 2.96, 2779.63, -1.23]"
"[-195.11, 239.07, 4.853928453709116, 44.65, 2.96, 2779.63, -1.23]","[-196.37, 247.97, 4.853928453709116, 45.26, 3.15, 2788.61, -1.45]"
"[-196.37, 247.97, 4.853928453709116, 45.26, 3.15, 2788.61, -1.45]","[-197.77, 256.97, 4.853928453709116, 45.84, 2.27, 2797.72, -1.82]"
"[-197.77, 256.97, 4.853928453709116, 45.84, 2.27, 2797.72, -1.82]","[-199.12, 266.09, 4.853928453709116, 46.1, -3.82, 2806.93, -2.12]"
"[-199.12, 266.09, 4.853928453709116, 46.1, -3.82, 2806.93, -2.12]","[-200.18, 275.23, 4.71238898038469, 46.04, -5.37, 2816.14, -2.12]"
"[-200.18, 275.23, 4.71238898038469, 46.04, -5.37, 2816.14, -2.12]","[-201.0, 284.13, 4.71238898038469, 42.89, -19.18, 2825.08, -1.91]"
"[-201.0, 284.13, 4.71238898038469, 42.89, -19.18, 2825.08, -1.91]","[-201.68, 292.29, 4.71238898038469, 39.02, -20.1, 2833.28, -1.64]"
"[-201.68, 292.29, 4.71238898038469, 39.02, -20.1, 2833.28, -1.64]","[-202.29, 299.67, 4.71238898038469, 35.34, -19.15, 2840.69, -1.39]"
"[-202.29, 299.67, 4.71238898038469, 35.34, -19.15, 2840.69, -1.39]","[-202.83, 306.54, 4.71238898038469, 34.41, 3.66, 2847.58, -1.15]"
"[-202.83, 306.54, 4.71238898038469, 34.41, 3.66, 2847.58, -1.15]","[-203.31, 313.47, 4.71238898038469, 35.2, 3.63, 2854.51, -1.04]"
"[-203.31, 313.47, 4.71238898038469, 35.2, 3.63, 2854.51, -1.04]","[-203.5, 320.55, 4.71238898038469, 35.79, 3.37, 2861.58, -0.89]"
"[-203.5, 320.55, 4.71238898038469, 35.79, 3.37, 2861.58, -0.89]","[-203.15, 327.74, 4.570849507060263, 36.3, 2.26, 2868.72, -0.67]"
"[-203.15, 327.74, 4.570849507060263, 36.3, 2.26, 2868.72, -0.67]","[-202.19, 334.94, 4.51205413806157, 36.58, 3.12, 2875.97, -0.43]"
"[-202.19, 334.94, 4.51205413806157, 36.58, 3.12, 2875.97, -0.43]","[-200.67, 342.11, 4.428594871176362, 36.6, -3.27, 2883.24, -0.43]"
"[-200.67, 342.11, 4.428594871176362, 36.6, -3.27, 2883.24, -0.43]","[-198.65, 349.03, 4.336005498066962, 35.65, -3.85, 2890.41, -0.84]"
"[-198.65, 349.03, 4.336005498066962, 35.65, -3.85, 2890.41, -0.84]","[-196.19, 355.62, 4.238937823112623, 34.6, -3.6, 2897.22, -1.48]"
"[-196.19, 355.62, 4.238937823112623, 34.6, -3.6, 2897.22, -1.48]","[-193.28, 361.79, 4.138875875961593, 33.46, -4.2, 2903.85, -2.31]"
"[-193.28, 361.79, 4.138875875961593, 33.46, -4.2, 2903.85, -2.31]","[-189.92, 367.47, 4.020433805258373, 32.33, -3.51, 2910.24, -3.09]"
"[-189.92, 367.47, 4.020433805258373, 32.33, -3.51, 2910.24, -3.09]","[-186.12, 372.66, 3.903081706337426, 31.73, 1.82, 2916.44, -3.67]"
"[-186.12, 372.66, 3.903081706337426, 31.73, 1.82, 2916.44, -3.67]","[-181.84, 377.39, 3.8360909192163493, 31.92, 3.36, 2922.38, -4.07]"
"[-181.84, 377.39, 3.8360909192163493, 31.92, 3.36, 2922.38, -4.07]","[-177.08, 381.75, 3.7976532445147155, 32.51, 3.79, 2928.61, -4.32]"
"[-177.08, 381.75, 3.7976532445147155, 32.51, 3.79, 2928.61, -4.32]","[-171.87, 385.77, 3.7359784535908553, 33.21, 3.46, 2934.98, -4.42]"
"[-171.87, 385.77, 3.7359784535908553, 33.21, 3.46, 2934.98, -4.42]","[-166.26, 389.44, 3.630883431603909, 33.84, 3.3, 2941.48, -4.39]"
"[-166.26, 389.44, 3.630883431603909, 33.84, 3.3, 2941.48, -4.39]","[-160.29, 392.75, 3.553109499657281, 34.31, 4.12, 2947.95, -4.27]"
"[-160.29, 392.75, 3.553109499657281, 34.31, 4.12, 2947.95, -4.27]","[-154.04, 395.72, 3.4778962287437736, 34.79, 2.0, 2954.73, -4.06]"
"[-154.04, 395.72, 3.4778962287437736, 34.79, 2.0, 2954.73, -4.06]","[-147.49, 398.25, 3.425386762798121, 35.38, 4.49, 2961.65, -3.57]"
"[-147.49, 398.25, 3.425386762798121, 35.38, 4.49, 2961.65, -3.57]","[-140.65, 400.39, 3.394272908731872, 36.3, 4.59, 2968.7, -2.79]"
"[-140.65, 400.39, 3.394272908731872, 36.3, 4.59, 2968.7, -2.79]","[-133.57, 402.35, 3.425386762798121, 37.19, 4.43, 2975.99, -1.75]"
"[-133.57, 402.35, 3.425386762798121, 37.19, 4.43, 2975.99, -1.75]","[-126.36, 404.51, 3.4673221408844235, 37.98, 4.0, 2983.46, -0.78]"
"[-126.36, 404.51, 3.4673221408844235, 37.98, 4.0, 2983.46, -0.78]","[-119.13, 407.03, 3.5206016742857438, 38.69, 2.1, 2991.1, -0.15]"
"[-119.13, 407.03, 3.5206016742857438, 38.69, 2.1, 2991.1, -0.15]","[-111.85, 409.87, 3.5422242462911653, 39.5, 3.95, 2998.91, 0.08]"
"[-111.85, 409.87, 3.5422242462911653, 39.5, 3.95, 2998.91, 0.08]","[-104.42, 412.78, 3.4673221408844235, 40.17, 3.12, 3006.88, 0.09]"
"[-104.42, 412.78, 3.4673221408844235, 40.17, 3.12, 3006.88, 0.09]","[-96.75, 415.37, 3.394272908731872, 40.75, 3.26, 3014.97, 0.38]"
"[-96.75, 415.37, 3.394272908731872, 40.75, 3.26, 3014.97, 0.38]","[-88.82, 417.56, 3.3634071240865877, 41.45, 3.93, 3023.19, 1.0]"
"[-88.82, 417.56, 3.3634071240865877, 41.45, 3.93, 3023.19, 1.0]","[-80.67, 419.37, 3.3022833065417037, 42.07, 2.77, 3031.52, 1.82]"
"[-80.67, 419.37, 3.3022833065417037, 42.07, 2.77, 3031.52, 1.82]","[-72.31, 420.72, 3.221678233623452, 42.58, 3.08, 3039.92, 3.09]"
"[-72.31, 420.72, 3.221678233623452, 42.58, 3.08, 3039.92, 3.09]","[-63.79, 421.64, 3.181603327943782, 43.07, 3.8, 3048.57, 4.63]"
"[-63.79, 421.64, 3.181603327943782, 43.07, 3.8, 3048.57, 4.63]","[-55.11, 422.15, 3.17159715541327, 43.81, 3.67, 3057.66, 6.07]"
"[-55.11, 422.15, 3.17159715541327, 43.81, 3.67, 3057.66, 6.07]","[-46.29, 422.35, 3.1215913200164027, 44.41, 3.17, 3066.75, 7.05]"
"[-46.29, 422.35, 3.1215913200164027, 44.41, 3.17, 3066.75, 7.05]","[-37.35, 422.16, 3.0815565951445145, 45.02, 3.35, 3076.38, 7.59]"
"[-37.35, 422.16, 3.0815565951445145, 45.02, 3.35, 3076.38, 7.59]","[-28.3, 421.61, 3.0313696036020463, 45.57, 2.85, 3086.08, 7.72]"
"[-28.3, 421.61, 3.0313696036020463, 45.57, 2.85, 3086.08, 7.72]","[-19.21, 420.67, 2.991024380813107, 45.62, -1.24, 3095.72, 7.61]"
"[-19.21, 420.67, 2.991024380813107, 45.62, -1.24, 3095.72, 7.61]","[-10.11, 419.4, 2.9809020006378826, 46.24, 3.08, 3105.37, 7.27]"
"[-10.11, 419.4, 2.9809020006378826, 46.24, 3.08, 3105.37, 7.27]","[-0.92, 417.94, 2.9809020006378826, 46.85, 2.92, 3114.94, 6.67]"
"[-0.92, 417.94, 2.9809020006378826, 46.85, 2.92, 3114.94, 6.67]","[8.38, 416.42, 2.9809020006378826, 47.41, 3.06, 3124.44, 5.84]"
"[8.38, 416.42, 2.9809020006378826, 47.41, 3.06, 3124.44, 5.84]","[17.73, 414.88, 2.9809020006378826, 46.65, -13.71, 3133.87, 4.99]"
"[17.73, 414.88, 2.9809020006378826, 46.65, -13.71, 3133.87, 4.99]","[26.6, 413.41, 2.9809020006378826, 43.02, -20.38, 3142.84, 4.18]"
"[26.6, 413.41, 2.9809020006378826, 43.02, -20.38, 3142.84, 4.18]","[34.7, 412.07, 2.9707629844606886, 39.12, -19.18, 3151.03, 3.4]"
"[34.7, 412.07, 2.9707629844606886, 39.12, -19.18, 3151.03, 3.4]","[42.06, 410.84, 2.9707629844606886, 35.58, -16.7, 3158.45, 2.68]"
"[42.06, 410.84, 2.9707629844606886, 35.58, -16.7, 3158.45, 2.68]","[48.77, 409.86, 3.0414252324282334, 32.47, -9.93, 3165.16, 1.93]"
"[48.77, 409.86, 3.0414252324282334, 32.47, -9.93, 3165.16, 1.93]","[55.12, 409.37, 3.1615939871631835, 31.41, -2.88, 3171.38, 1.11]"
"[55.12, 409.37, 3.1615939871631835, 31.41, -2.88, 3171.38, 1.11]","[61.33, 409.49, 3.2719616332929387, 30.59, -3.26, 3177.39, 0.46]"
"[61.33, 409.49, 3.2719616332929387, 30.59, -3.26, 3177.39, 0.46]","[67.33, 410.21, 3.3839585046287564, 29.67, -3.75, 3183.4, 0.14]"
"[67.33, 410.21, 3.3839585046287564, 29.67, -3.75, 3183.4, 0.14]","[73.02, 411.52, 3.499163757235303, 28.67, -2.5, 3189.24, -0.08]"
"[73.02, 411.52, 3.499163757235303, 28.67, -2.5, 3189.24, -0.08]","[78.36, 413.42, 3.5971913269856164, 27.8, -4.3, 3194.92, -0.16]"
"[78.36, 413.42, 3.5971913269856164, 27.8, -4.3, 3194.92, -0.16]","[83.25, 415.85, 3.712029762989715, 26.76, -4.31, 3200.4, -0.12]"
"[83.25, 415.85, 3.712029762989715, 26.76, -4.31, 3200.4, -0.12]","[87.63, 418.74, 3.82314586515291, 25.77, -4.21, 3205.66, 0.09]"
"[87.63, 418.74, 3.82314586515291, 25.77, -4.21, 3205.66, 0.09]","[91.48, 422.02, 3.959914604221353, 24.78, -4.0, 3210.68, 0.43]"
"[91.48, 422.02, 3.959914604221353, 24.78, -4.0, 3210.68, 0.43]","[94.76, 425.61, 4.1030036723538945, 23.85, -2.32, 3215.46, 0.79]"
"[94.76, 425.61, 4.1030036723538945, 23.85, -2.32, 3215.46, 0.79]","[97.52, 429.49, 4.238937823112623, 23.92, 4.19, 3220.11, 1.11]"
"[97.52, 429.49, 4.238937823112623, 23.92, 4.19, 3220.11, 1.11]","[99.87, 433.75, 4.336005498066962, 24.64, 4.79, 3224.86, 1.32]"
"[99.87, 433.75, 4.336005498066962, 24.64, 4.79, 3224.86, 1.32]","[101.83, 438.38, 4.394828551093168, 25.63, 6.25, 3229.81, 1.35]"
"[101.83, 438.38, 4.394828551093168, 25.63, 6.25, 3229.81, 1.35]","[103.46, 443.39, 4.428594871176362, 26.98, 6.28, 3235.01, 1.21]"
"[103.46, 443.39, 4.428594871176362, 26.98, 6.28, 3235.01, 1.21]","[105.2, 448.62, 4.336005498066962, 28.13, 5.63, 3240.5, 1.25]"
"[105.2, 448.62, 4.336005498066962, 28.13, 5.63, 3240.5, 1.25]","[107.32, 453.96, 4.309673138804028, 29.37, 6.56, 3246.24, 1.65]"
"[107.32, 453.96, 4.309673138804028, 29.37, 6.56, 3246.24, 1.65]","[109.68, 459.47, 4.309673138804028, 30.58, 6.19, 3252.25, 2.14]"
"[109.68, 459.47, 4.309673138804028, 30.58, 6.19, 3252.25, 2.14]","[112.14, 465.2, 4.309673138804028, 31.73, 5.58, 3258.5, 2.58]"
"[112.14, 465.2, 4.309673138804028, 31.73, 5.58, 3258.5, 2.58]","[114.68, 471.13, 4.309673138804028, 32.82, 5.32, 3264.98, 2.94]"
"[114.68, 471.13, 4.309673138804028, 32.82, 5.32, 3264.98, 2.94]","[117.32, 477.26, 4.309673138804028, 33.86, 5.13, 3271.7, 3.18]"
"[117.32, 477.26, 4.309673138804028, 33.86, 5.13, 3271.7, 3.18]","[120.11, 483.53, 4.261362168588427, 34.79, 4.52, 3278.75, 3.27]"
"[120.11, 483.53, 4.261362168588427, 34.79, 4.52, 3278.75, 3.27]","[123.33, 489.79, 4.176862326070302, 35.57, 3.92, 3285.92, 3.44]"
"[123.33, 489.79, 4.176862326070302, 35.57, 3.92, 3285.92, 3.44]","[127.06, 495.94, 4.1030036723538945, 36.3, 4.18, 3293.42, 3.64]"
"[127.06, 495.94, 4.1030036723538945, 36.3, 4.18, 3293.42, 3.64]","[131.27, 501.96, 4.052401650997192, 37.13, 3.65, 3300.96, 3.82]"
"[131.27, 501.96, 4.052401650997192, 37.13, 3.65, 3300.96, 3.82]","[135.94, 507.78, 3.974663011931441, 37.23, 2.61, 3308.79, 3.87]"
"[135.94, 507.78, 3.974663011931441, 37.23, 2.61, 3308.79, 3.87]","[141.04, 513.31, 3.889355288249714, 37.97, 3.45, 3316.5, 3.94]"
"[141.04, 513.31, 3.889355288249714, 37.97, 3.45, 3316.5, 3.94]","[146.63, 518.49, 3.810335356792165, 37.93, -3.15, 3324.48, 4.02]"
"[146.63, 518.49, 3.810335356792165, 37.93, -3.15, 3324.48, 4.02]","[152.55, 523.14, 3.7239568914585366, 37.43, 2.15, 3332.44, 4.2]"
"[152.55, 523.14, 3.7239568914585366, 37.43, 2.15, 3332.44, 4.2]","[158.82, 527.33, 3.6651914291880923, 38.12, 4.27, 3340.2, 4.27]"
"[158.82, 527.33, 3.6651914291880923, 38.12, 4.27, 3340.2, 4.27]","[165.49, 531.21, 3.630883431603909, 38.92, 3.6, 3348.31, 4.25]"
"[165.49, 531.21, 3.630883431603909, 38.92, 3.6, 3348.31, 4.25]","[172.49, 534.74, 3.531388950064054, 39.48, 3.54, 3356.36, 4.11]"
"[172.49, 534.74, 3.531388950064054, 39.48, 3.54, 3356.36, 4.11]","[179.84, 537.77, 3.4462853076051907, 39.88, 2.23, 3364.71, 3.88]"
"[179.84, 537.77, 3.4462853076051907, 39.88, 2.23, 3364.71, 3.88]","[187.44, 540.31, 3.3634071240865877, 40.18, 2.68, 3373.13, 3.54]"
"[187.44, 540.31, 3.3634071240865877, 40.18, 2.68, 3373.13, 3.54]","[195.29, 542.27, 3.3022833065417037, 40.65, 3.25, 3381.38, 3.07]"
"[195.29, 542.27, 3.3022833065417037, 40.65, 3.25, 3381.38, 3.07]","[203.35, 543.68, 3.241760074751353, 41.18, 3.22, 3389.82, 2.5]"
"[203.35, 543.68, 3.241760074751353, 41.18, 3.22, 3389.82, 2.5]","[211.58, 544.51, 3.1615939871631835, 41.2, -2.89, 3398.24, 1.97]"
"[211.58, 544.51, 3.1615939871631835, 41.2, -2.89, 3398.24, 1.97]","[219.73, 544.65, 3.0514707085751978, 40.33, -0.93, 3406.47, 1.55]"
"[219.73, 544.65, 3.0514707085751978, 40.33, -0.93, 3406.47, 1.55]","[227.77, 544.09, 2.9504305070587336, 40.19, 0.96, 3414.68, 1.13]"
"[227.77, 544.09, 2.9504305070587336, 40.19, 0.96, 3414.68, 1.13]","[235.74, 542.91, 2.878570450681324, 40.15, 1.23, 3422.82, 0.65]"
"[235.74, 542.91, 2.878570450681324, 40.15, 1.23, 3422.82, 0.65]","[243.59, 541.13, 2.8158631662951628, 40.19, 1.02, 3430.87, 0.03]"
"[243.59, 541.13, 2.8158631662951628, 40.19, 1.02, 3430.87, 0.03]","[251.25, 538.74, 2.7625836328938425, 39.75, -4.18, 3438.83, -0.64]"
"[251.25, 538.74, 2.7625836328938425, 39.75, -4.18, 3438.83, -0.64]","[258.54, 535.82, 2.6748273145424966, 38.73, -4.11, 3446.62, -1.27]"
"[258.54, 535.82, 2.6748273145424966, 38.73, -4.11, 3446.62, -1.27]","[265.38, 532.4, 2.571155544189871, 37.66, -4.11, 3454.15, -1.73]"
"[265.38, 532.4, 2.571155544189871, 37.66, -4.11, 3454.15, -1.73]","[271.71, 528.49, 2.447094387963237, 36.52, -4.13, 3461.52, -1.9]"
"[271.71, 528.49, 2.447094387963237, 36.52, -4.13, 3461.52, -1.9]","[277.5, 524.11, 2.3377903346567632, 35.89, 1.52, 3468.63, -1.81]"
"[277.5, 524.11, 2.3377903346567632, 35.89, 1.52, 3468.63, -1.81]","[282.82, 519.23, 2.2782795385742394, 36.07, 3.12, 3475.79, -1.4]"
"[282.82, 519.23, 2.2782795385742394, 36.07, 3.12, 3475.79, -1.4]","[287.74, 513.86, 2.230783656182395, 36.75, 4.89, 3482.96, -0.75]"
"[287.74, 513.86, 2.230783656182395, 36.75, 4.89, 3482.96, -0.75]","[292.35, 508.03, 2.1801816348256917, 37.54, 3.32, 3490.34, 0.01]"
"[292.35, 508.03, 2.1801816348256917, 37.54, 3.32, 3490.34, 0.01]","[296.61, 501.77, 2.086390333040987, 38.17, 4.05, 3497.91, 0.88]"
"[296.61, 501.77, 2.086390333040987, 38.17, 4.05, 3497.91, 0.88]","[300.46, 495.09, 2.021823138591159, 38.83, 4.2, 3505.61, 1.83]"
"[300.46, 495.09, 2.021823138591159, 38.83, 4.2, 3505.61, 1.83]","[303.95, 488.06, 1.998308591739766, 39.68, 4.29, 3513.59, 2.81]"
"[303.95, 488.06, 1.998308591739766, 39.68, 4.29, 3513.59, 2.81]","[307.3, 480.77, 1.998308591739766, 40.47, 3.84, 3521.72, 3.52]"
"[307.3, 480.77, 1.998308591739766, 40.47, 3.84, 3521.72, 3.52]","[310.68, 473.34, 1.998308591739766, 41.23, 3.44, 3530.19, 3.63]"
"[310.68, 473.34, 1.998308591739766, 41.23, 3.44, 3530.19, 3.63]","[314.02, 465.72, 1.9471798091126247, 41.93, 3.06, 3538.81, 3.28]"
"[314.02, 465.72, 1.9471798091126247, 41.93, 3.06, 3538.81, 3.28]","[317.17, 457.88, 1.9189623480678575, 42.58, 2.77, 3547.47, 2.55]"
"[317.17, 457.88, 1.9189623480678575, 42.58, 2.77, 3547.47, 2.55]","[319.97, 449.78, 1.8163618443101885, 43.02, 2.43, 3556.07, 1.57]"
"[319.97, 449.78, 1.8163618443101885, 43.02, 2.43, 3556.07, 1.57]","[322.21, 441.45, 1.7123358001193236, 43.08, 0.37, 3564.74, 0.53]"
"[322.21, 441.45, 1.7123358001193236, 43.08, 0.37, 3564.74, 0.53]","[323.83, 432.98, 1.5707963267948966, 42.81, 0.19, 3573.3, -0.45]"
"[323.83, 432.98, 1.5707963267948966, 42.81, 0.19, 3573.3, -0.45]","[324.79, 424.47, 1.5707963267948966, 42.56, 0.1, 3581.81, -1.29]"
"[324.79, 424.47, 1.5707963267948966, 42.56, 0.1, 3581.81, -1.29]","[325.08, 415.95, 1.5707963267948966, 42.36, 1.13, 3590.2, -1.96]"
"[325.08, 415.95, 1.5707963267948966, 42.36, 1.13, 3590.2, -1.96]","[324.66, 407.46, 1.4292568534704695, 42.5, 2.0, 3598.5, -2.45]"
"[324.66, 407.46, 1.4292568534704695, 42.5, 2.0, 3598.5, -2.45]","[323.62, 398.99, 1.370461484471777, 42.8, 2.36, 3606.92, -2.88]"
"[323.62, 398.99, 1.370461484471777, 42.8, 2.36, 3606.92, -2.88]","[322.01, 390.55, 1.2870022175865685, 43.09, 1.96, 3615.29, -3.35]"
"[322.01, 390.55, 1.2870022175865685, 43.09, 1.96, 3615.29, -3.35]","[319.77, 382.2, 1.1944128444771684, 43.18, 1.58, 3623.7, -3.64]"
"[319.77, 382.2, 1.1944128444771684, 43.18, 1.58, 3623.7, -3.64]","[316.88, 374.04, 1.1197695149986342, 43.23, 1.28, 3632.19, -3.71]"
"[316.88, 374.04, 1.1197695149986342, 43.23, 1.28, 3632.19, -3.71]","[313.39, 366.09, 1.0552023205488061, 43.44, 2.73, 3640.82, -3.42]"
"[313.39, 366.09, 1.0552023205488061, 43.44, 2.73, 3640.82, -3.42]","[309.39, 358.31, 1.0552023205488061, 44.1, 3.36, 3649.53, -2.67]"
"[309.39, 358.31, 1.0552023205488061, 44.1, 3.36, 3649.53, -2.67]","[305.11, 350.52, 1.075862200454001, 44.75, 3.24, 3658.36, -1.67]"
"[305.11, 350.52, 1.075862200454001, 44.75, 3.24, 3658.36, -1.67]","[300.89, 342.56, 1.1197695149986342, 45.34, 3.21, 3667.33, -0.8]"
"[300.89, 342.56, 1.1197695149986342, 45.34, 3.21, 3667.33, -0.8]","[296.82, 334.38, 1.1197695149986342, 45.95, 2.92, 3676.43, -0.19]"
"[296.82, 334.38, 1.1197695149986342, 45.95, 2.92, 3676.43, -0.19]","[292.82, 326.06, 1.143284061850027, 46.14, -1.74, 3685.66, 0.09]"
"[292.82, 326.06, 1.143284061850027, 46.14, -1.74, 3685.66, 0.09]","[289.04, 317.62, 1.1944128444771684, 46.45, 2.82, 3694.9, 0.02]"
"[289.04, 317.62, 1.1944128444771684, 46.45, 2.82, 3694.9, 0.02]","[285.52, 308.96, 1.2226303055219356, 47.04, 2.45, 3704.25, -0.37]"
"[285.52, 308.96, 1.2226303055219356, 47.04, 2.45, 3704.25, -0.37]","[282.13, 300.13, 1.2226303055219356, 47.59, 2.75, 3713.7, -0.91]"
"[282.13, 300.13, 1.2226303055219356, 47.59, 2.75, 3713.7, -0.91]","[278.73, 291.18, 1.1944128444771684, 48.14, 2.32, 3723.27, -1.38]"
"[278.73, 291.18, 1.1944128444771684, 48.14, 2.32, 3723.27, -1.38]","[275.27, 282.14, 1.1944128444771684, 48.66, 2.63, 3732.94, -1.81]"
"[275.27, 282.14, 1.1944128444771684, 48.66, 2.63, 3732.94, -1.81]","[271.72, 273.02, 1.1944128444771684, 49.17, 2.52, 3742.69, -2.21]"
"[271.72, 273.02, 1.1944128444771684, 49.17, 2.52, 3742.69, -2.21]","[267.98, 263.88, 1.143284061850027, 49.63, 2.36, 3752.55, -2.57]"
"[267.98, 263.88, 1.143284061850027, 49.63, 2.36, 3752.55, -2.57]","[263.99, 254.73, 1.143284061850027, 50.12, 2.43, 3762.52, -2.75]"
"[263.99, 254.73, 1.143284061850027, 50.12, 2.43, 3762.52, -2.75]","[259.85, 245.55, 1.143284061850027, 50.6, 2.41, 3772.6, -2.8]"
"[259.85, 245.55, 1.143284061850027, 50.6, 2.41, 3772.6, -2.8]","[255.65, 236.29, 1.143284061850027, 51.06, 2.53, 3782.78, -2.78]"
"[255.65, 236.29, 1.143284061850027, 51.06, 2.53, 3782.78, -2.78]","[251.42, 226.95, 1.143284061850027, 51.51, 2.58, 3793.04, -2.73]"
"[251.42, 226.95, 1.143284061850027, 51.51, 2.58, 3793.04, -2.73]","[247.15, 217.52, 1.143284061850027, 51.94, 2.41, 3803.39, -2.67]"
"[247.15, 217.52, 1.143284061850027, 51.94, 2.41, 3803.39, -2.67]","[242.86, 208.02, 1.143284061850027, 52.36, 2.0, 3813.82, -2.62]"
"[242.86, 208.02, 1.143284061850027, 52.36, 2.0, 3813.82, -2.62]","[238.54, 198.43, 1.143284061850027, 52.77, 2.36, 3824.33, -2.57]"
"[238.54, 198.43, 1.143284061850027, 52.77, 2.36, 3824.33, -2.57]","[234.18, 188.78, 1.143284061850027, 53.0, -1.78, 3834.92, -2.52]"
"[234.18, 188.78, 1.143284061850027, 53.0, -1.78, 3834.92, -2.52]","[229.83, 179.13, 1.143284061850027, 53.07, 2.03, 3845.5, -2.49]"
