Previous State,New State
"[4.1030036723538945, 51.41, 1601.77, -0.34]","[4.068887871591405, 51.79, 1612.06, -1.08]"
"[4.068887871591405, 51.79, 1612.06, -1.08]","[4.036258470824029, 52.17, 1622.45, -1.46]"
"[4.036258470824029, 52.17, 1622.45, -1.46]","[4.020433805258373, 52.58, 1632.93, -1.56]"
"[4.020433805258373, 52.58, 1632.93, -1.56]","[4.020433805258373, 52.98, 1643.48, -1.54]"
"[4.020433805258373, 52.98, 1643.48, -1.54]","[4.020433805258373, 52.89, 1654.08, -1.49]"
"[4.020433805258373, 52.89, 1654.08, -1.49]","[4.020433805258373, 53.29, 1664.69, -1.44]"
"[4.020433805258373, 53.29, 1664.69, -1.44]","[4.036258470824029, 53.67, 1675.39, -1.4]"
"[4.036258470824029, 53.67, 1675.39, -1.4]","[4.036258470824029, 54.05, 1686.16, -1.38]"
"[4.036258470824029, 54.05, 1686.16, -1.38]","[4.036258470824029, 54.41, 1697.01, -1.37]"
"[4.036258470824029, 54.41, 1697.01, -1.37]","[4.036258470824029, 54.77, 1707.93, -1.36]"
"[4.036258470824029, 54.77, 1707.93, -1.36]","[4.036258470824029, 55.11, 1718.92, -1.33]"
"[4.036258470824029, 55.11, 1718.92, -1.33]","[4.020433805258373, 55.43, 1729.98, -1.27]"
"[4.020433805258373, 55.43, 1729.98, -1.27]","[4.004905768605346, 55.76, 1741.1, -1.1]"
"[4.004905768605346, 55.76, 1741.1, -1.1]","[4.004905768605346, 56.07, 1752.28, -0.84]"
"[4.004905768605346, 56.07, 1752.28, -0.84]","[4.004905768605346, 56.36, 1763.52, -0.52]"
"[4.004905768605346, 56.36, 1763.52, -0.52]","[3.974663011931441, 56.63, 1774.81, -0.06]"
"[3.974663011931441, 56.63, 1774.81, -0.06]","[3.974663011931441, 56.92, 1786.15, 0.58]"
"[3.974663011931441, 56.92, 1786.15, 0.58]","[4.004905768605346, 57.18, 1797.54, 1.26]"
"[4.004905768605346, 57.18, 1797.54, 1.26]","[4.020433805258373, 57.42, 1808.99, 1.73]"
"[4.020433805258373, 57.42, 1808.99, 1.73]","[4.036258470824029, 57.69, 1820.5, 1.95]"
"[4.036258470824029, 57.69, 1820.5, 1.95]","[4.036258470824029, 57.95, 1832.06, 2.04]"
"[4.036258470824029, 57.95, 1832.06, 2.04]","[4.036258470824029, 58.2, 1843.68, 2.09]"
"[4.036258470824029, 58.2, 1843.68, 2.09]","[4.036258470824029, 58.44, 1855.34, 2.13]"
"[4.036258470824029, 58.44, 1855.34, 2.13]","[4.036258470824029, 58.68, 1867.05, 2.17]"
"[4.036258470824029, 58.68, 1867.05, 2.17]","[4.036258470824029, 58.9, 1878.81, 2.2]"
"[4.036258470824029, 58.9, 1878.81, 2.2]","[4.036258470824029, 59.12, 1890.61, 2.24]"
"[4.036258470824029, 59.12, 1890.61, 2.24]","[4.036258470824029, 59.34, 1902.46, 2.28]"
"[4.036258470824029, 59.34, 1902.46, 2.28]","[4.036258470824029, 59.55, 1914.35, 2.31]"
"[4.036258470824029, 59.55, 1914.35, 2.31]","[4.036258470824029, 59.75, 1926.28, 2.33]"
"[4.036258470824029, 59.75, 1926.28, 2.33]","[4.036258470824029, 59.84, 1938.25, 2.36]"
"[4.036258470824029, 59.84, 1938.25, 2.36]","[4.036258470824029, 56.94, 1949.98, 2.39]"
"[4.036258470824029, 56.94, 1949.98, 2.39]","[4.036258470824029, 52.9, 1960.96, 2.41]"
"[4.036258470824029, 52.9, 1960.96, 2.41]","[4.036258470824029, 49.04, 1971.15, 2.41]"
"[4.036258470824029, 49.04, 1971.15, 2.41]","[4.036258470824029, 45.26, 1980.58, 2.41]"
"[4.036258470824029, 45.26, 1980.58, 2.41]","[4.036258470824029, 41.77, 1989.3, 2.4]"
"[4.036258470824029, 41.77, 1989.3, 2.4]","[4.036258470824029, 37.98, 1997.26, 2.38]"
"[4.036258470824029, 37.98, 1997.26, 2.38]","[4.036258470824029, 34.38, 2004.5, 2.36]"
"[4.036258470824029, 34.38, 2004.5, 2.36]","[4.036258470824029, 30.88, 2011.01, 2.33]"
"[4.036258470824029, 30.88, 2011.01, 2.33]","[4.138875875961593, 29.16, 2016.95, 2.13]"
"[4.138875875961593, 29.16, 2016.95, 2.13]","[4.217454854043794, 28.58, 2022.66, 1.46]"
"[4.217454854043794, 28.58, 2022.66, 1.46]","[4.309673138804028, 27.99, 2028.2, 0.46]"
"[4.309673138804028, 27.99, 2028.2, 0.46]","[4.394828551093168, 27.39, 2033.65, -0.65]"
"[4.394828551093168, 27.39, 2033.65, -0.65]","[4.51205413806157, 26.82, 2039.06, -1.78]"
"[4.51205413806157, 26.82, 2039.06, -1.78]","[4.51205413806157, 26.34, 2044.49, -2.8]"
"[4.51205413806157, 26.34, 2044.49, -2.8]","[4.51205413806157, 25.86, 2049.99, -3.42]"
"[4.51205413806157, 25.86, 2049.99, -3.42]","[4.570849507060263, 25.32, 2055.5, -3.48]"
"[4.570849507060263, 25.32, 2055.5, -3.48]","[4.71238898038469, 24.69, 2060.93, -3.29]"
"[4.71238898038469, 24.69, 2060.93, -3.29]","[4.853928453709116, 23.87, 2066.21, -2.97]"
"[4.853928453709116, 23.87, 2066.21, -2.97]","[5.029949409676211, 23.08, 2071.29, -2.68]"
"[5.029949409676211, 23.08, 2071.29, -2.68]","[5.185840137656756, 22.19, 2076.14, -2.5]"
"[5.185840137656756, 22.19, 2076.14, -2.5]","[5.33903319202543, 21.86, 2080.82, -2.51]"
"[5.33903319202543, 21.86, 2080.82, -2.51]","[5.388519489945351, 23.01, 2085.56, -2.66]"
"[5.388519489945351, 23.01, 2085.56, -2.66]","[5.388519489945351, 24.19, 2090.55, -2.66]"
"[5.388519489945351, 24.19, 2090.55, -2.66]","[5.419872192164033, 25.25, 2095.73, -2.2]"
"[5.419872192164033, 25.25, 2095.73, -2.2]","[5.562366546309496, 24.95, 2100.94, -1.6]"
"[5.562366546309496, 24.95, 2100.94, -1.6]","[5.736334356483642, 24.17, 2105.97, -1.16]"
"[5.736334356483642, 24.17, 2105.97, -1.16]","[5.882553714478214, 24.15, 2110.89, -0.97]"
"[5.882553714478214, 24.15, 2110.89, -0.97]","[6.020163104271117, 24.44, 2115.84, -1.02]"
"[6.020163104271117, 24.44, 2115.84, -1.02]","[6.14272389246973, 24.81, 2120.86, -1.27]"
"[6.14272389246973, 24.81, 2120.86, -1.27]","[6.233164450373816, 25.47, 2125.96, -1.82]"
"[6.233164450373816, 25.47, 2125.96, -1.82]","[6.263183973606195, 26.68, 2131.22, -2.63]"
"[6.263183973606195, 26.68, 2131.22, -2.63]","[6.14272389246973, 27.69, 2136.81, -3.1]"
"[6.14272389246973, 27.69, 2136.81, -3.1]","[6.092023160648527, 28.82, 2142.81, -2.73]"
"[6.092023160648527, 28.82, 2142.81, -2.73]","[6.213128014091536, 29.13, 2148.73, -1.91]"
"[6.213128014091536, 29.13, 2148.73, -1.91]","[0.07005729308805025, 28.28, 2154.53, -1.27]"
"[0.07005729308805025, 28.28, 2154.53, -1.27]","[0.2115749597580956, 27.33, 2160.16, -0.87]"
"[0.2115749597580956, 27.33, 2160.16, -0.87]","[0.3257294872946302, 27.01, 2165.64, -0.74]"
"[0.3257294872946302, 27.01, 2165.64, -0.74]","[0.38979629647426056, 27.69, 2171.16, -0.81]"
"[0.38979629647426056, 27.69, 2171.16, -0.81]","[0.4555986733958234, 28.64, 2176.84, -1.01]"
"[0.4555986733958234, 28.64, 2176.84, -1.01]","[0.5120897529341477, 29.66, 2182.8, -1.14]"
"[0.5120897529341477, 29.66, 2182.8, -1.14]","[0.5943858000010622, 30.63, 2188.9, -1.29]"
"[0.5943858000010622, 30.63, 2188.9, -1.29]","[0.6815532115631169, 31.57, 2195.21, -1.51]"
"[0.6815532115631169, 31.57, 2195.21, -1.51]","[0.7342087874533589, 32.65, 2201.73, -1.72]"
"[0.7342087874533589, 32.65, 2201.73, -1.72]","[0.7342087874533589, 33.67, 2208.55, -1.6]"
"[0.7342087874533589, 33.67, 2208.55, -1.6]","[0.7342087874533589, 34.61, 2215.42, -1.05]"
"[0.7342087874533589, 34.61, 2215.42, -1.05]","[0.8330703583416478, 35.37, 2222.44, -0.33]"
"[0.8330703583416478, 35.37, 2222.44, -0.33]","[0.8946658172342352, 36.11, 2229.57, 0.08]"
"[0.8946658172342352, 36.11, 2229.57, 0.08]","[0.9108089974073983, 37.05, 2236.89, 0.14]"
"[0.9108089974073983, 37.05, 2236.89, 0.14]","[0.8788411516685797, 37.79, 2244.38, 0.12]"
"[0.8788411516685797, 37.79, 2244.38, 0.12]","[0.8788411516685797, 38.22, 2251.95, 0.14]"
"[0.8788411516685797, 38.22, 2251.95, 0.14]","[0.8788411516685797, 39.06, 2259.68, 0.2]"
"[0.8788411516685797, 39.06, 2259.68, 0.2]","[0.8788411516685797, 39.88, 2267.57, 0.33]"
"[0.8788411516685797, 39.88, 2267.57, 0.33]","[0.8788411516685797, 40.67, 2275.63, 0.46]"
"[0.8788411516685797, 40.67, 2275.63, 0.46]","[0.8788411516685797, 41.44, 2283.84, 0.6]"
"[0.8788411516685797, 41.44, 2283.84, 0.6]","[0.9108089974073983, 42.15, 2292.19, 0.62]"
"[0.9108089974073983, 42.15, 2292.19, 0.62]","[0.9272952180016123, 42.9, 2300.7, 0.5]"
"[0.9272952180016123, 42.9, 2300.7, 0.5]","[0.9272952180016123, 43.63, 2309.35, 0.29]"
"[0.9272952180016123, 43.63, 2309.35, 0.29]","[0.9272952180016123, 44.33, 2318.14, 0.06]"
"[0.9272952180016123, 44.33, 2318.14, 0.06]","[0.9272952180016123, 45.0, 2327.07, -0.16]"
"[0.9272952180016123, 45.0, 2327.07, -0.16]","[0.9272952180016123, 45.65, 2336.13, -0.4]"
"[0.9272952180016123, 45.65, 2336.13, -0.4]","[0.9272952180016123, 46.28, 2345.32, -0.63]"
"[0.9272952180016123, 46.28, 2345.32, -0.63]","[0.9272952180016123, 46.35, 2354.56, -0.87]"
"[0.9272952180016123, 46.35, 2354.56, -0.87]","[0.9272952180016123, 46.97, 2363.89, -1.11]"
"[0.9272952180016123, 46.97, 2363.89, -1.11]","[0.9272952180016123, 47.57, 2373.34, -1.35]"
"[0.9272952180016123, 47.57, 2373.34, -1.35]","[0.9272952180016123, 48.15, 2382.91, -1.59]"
"[0.9272952180016123, 48.15, 2382.91, -1.59]","[0.9272952180016123, 48.71, 2392.59, -1.84]"
"[0.9272952180016123, 48.71, 2392.59, -1.84]","[0.9272952180016123, 49.25, 2402.39, -2.08]"
"[0.9272952180016123, 49.25, 2402.39, -2.08]","[0.9272952180016123, 49.78, 2412.29, -2.33]"
"[0.9272952180016123, 49.78, 2412.29, -2.33]","[0.9272952180016123, 50.28, 2422.29, -2.59]"
"[0.9272952180016123, 50.28, 2422.29, -2.59]","[0.9272952180016123, 50.77, 2432.39, -2.85]"
"[0.9272952180016123, 50.77, 2432.39, -2.85]","[0.9272952180016123, 51.26, 2442.59, -3.12]"
"[0.9272952180016123, 51.26, 2442.59, -3.12]","[0.9272952180016123, 51.73, 2452.88, -3.39]"
"[0.9272952180016123, 51.73, 2452.88, -3.39]","[0.9272952180016123, 52.18, 2463.27, -3.64]"
"[0.9272952180016123, 52.18, 2463.27, -3.64]","[0.9272952180016123, 52.56, 2473.74, -3.91]"
"[0.9272952180016123, 52.56, 2473.74, -3.91]","[0.9272952180016123, 50.2, 2484.07, -4.18]"
"[0.9272952180016123, 50.2, 2484.07, -4.18]","[0.9108089974073983, 46.26, 2493.73, -4.41]"
"[0.9108089974073983, 46.26, 2493.73, -4.41]","[0.9108089974073983, 42.59, 2502.62, -4.59]"
"[0.9108089974073983, 42.59, 2502.62, -4.59]","[0.8946658172342352, 38.73, 2510.76, -4.68]"
"[0.8946658172342352, 38.73, 2510.76, -4.68]","[0.8633131150155536, 35.42, 2518.15, -4.61]"
"[0.8633131150155536, 35.42, 2518.15, -4.61]","[0.7614890527476331, 32.32, 2524.84, -4.23]"
"[0.7614890527476331, 32.32, 2524.84, -4.23]","[0.6560605909249226, 30.45, 2530.9, -3.63]"
"[0.6560605909249226, 30.45, 2530.9, -3.63]","[0.5235987755982989, 29.62, 2536.64, -2.81]"
"[0.5235987755982989, 29.62, 2536.64, -2.81]","[0.41151684606748806, 28.84, 2542.2, -1.85]"
"[0.41151684606748806, 28.84, 2542.2, -1.85]","[0.29422683774898245, 28.15, 2547.55, -0.92]"
"[0.29422683774898245, 28.15, 2547.55, -0.92]","[0.17082966912910452, 27.38, 2553.02, -0.02]"
"[0.17082966912910452, 27.38, 2553.02, -0.02]","[0.1001674211615598, 27.66, 2558.49, 0.87]"
"[0.1001674211615598, 27.66, 2558.49, 0.87]","[0.06003605844527842, 28.93, 2564.26, 1.56]"
"[0.06003605844527842, 28.93, 2564.26, 1.56]","[0.010000166674167114, 30.17, 2570.38, 1.79]"
"[0.010000166674167114, 30.17, 2570.38, 1.79]","[6.172962257191839, 30.11, 2576.63, 1.58]"
"[6.172962257191839, 30.11, 2576.63, 1.58]","[6.051107624316873, 29.35, 2582.86, 1.09]"
"[6.051107624316873, 29.35, 2582.86, 1.09]","[5.904176286483636, 28.34, 2588.69, 0.47]"
"[5.904176286483636, 28.34, 2588.69, 0.47]","[5.759586531581287, 27.24, 2594.24, -0.14]"
"[5.759586531581287, 27.24, 2594.24, -0.14]","[5.614442603977214, 26.16, 2599.54, -0.61]"
"[5.614442603977214, 26.16, 2599.54, -0.61]","[5.464863356548026, 26.05, 2604.7, -0.86]"
"[5.464863356548026, 26.05, 2604.7, -0.86]","[5.33903319202543, 26.35, 2609.88, -0.98]"
"[5.33903319202543, 26.35, 2609.88, -0.98]","[5.247915634699077, 26.89, 2615.12, -1.0]"
"[5.247915634699077, 26.89, 2615.12, -1.0]","[5.185840137656756, 27.77, 2620.5, -0.93]"
"[5.185840137656756, 27.77, 2620.5, -0.93]","[5.115104821965351, 28.93, 2626.1, -0.78]"
"[5.115104821965351, 28.93, 2626.1, -0.78]","[5.088772462702417, 30.22, 2631.96, -0.65]"
"[5.088772462702417, 30.22, 2631.96, -0.65]","[4.996183089593018, 31.3, 2638.05, -0.72]"
"[4.996183089593018, 31.3, 2638.05, -0.72]","[4.957954497899982, 32.41, 2644.38, -0.73]"
"[4.957954497899982, 32.41, 2644.38, -0.73]","[4.957954497899982, 33.48, 2650.93, -0.98]"
"[4.957954497899982, 33.48, 2650.93, -0.98]","[4.957954497899982, 34.49, 2657.65, -1.5]"
"[4.957954497899982, 34.49, 2657.65, -1.5]","[4.912723822707809, 35.36, 2664.57, -2.12]"
"[4.912723822707809, 35.36, 2664.57, -2.12]","[4.853928453709116, 36.24, 2671.67, -2.61]"
"[4.853928453709116, 36.24, 2671.67, -2.61]","[4.853928453709116, 37.2, 2679.0, -2.95]"
"[4.853928453709116, 37.2, 2679.0, -2.95]","[4.853928453709116, 37.84, 2686.52, -3.2]"
"[4.853928453709116, 37.84, 2686.52, -3.2]","[4.853928453709116, 38.38, 2694.13, -3.42]"
"[4.853928453709116, 38.38, 2694.13, -3.42]","[4.71238898038469, 39.19, 2701.88, -3.41]"
"[4.71238898038469, 39.19, 2701.88, -3.41]","[4.71238898038469, 40.02, 2709.8, -3.14]"
"[4.71238898038469, 40.02, 2709.8, -3.14]","[4.71238898038469, 40.79, 2717.88, -2.79]"
"[4.71238898038469, 40.79, 2717.88, -2.79]","[4.853928453709116, 41.52, 2726.11, -2.59]"
"[4.853928453709116, 41.52, 2726.11, -2.59]","[4.853928453709116, 42.25, 2734.49, -2.65]"
"[4.853928453709116, 42.25, 2734.49, -2.65]","[4.853928453709116, 42.95, 2743.01, -2.78]"
"[4.853928453709116, 42.95, 2743.01, -2.78]","[4.853928453709116, 43.61, 2751.67, -2.76]"
"[4.853928453709116, 43.61, 2751.67, -2.76]","[4.853928453709116, 44.26, 2760.46, -2.59]"
"[4.853928453709116, 44.26, 2760.46, -2.59]","[4.853928453709116, 44.88, 2769.36, -2.41]"
"[4.853928453709116, 44.88, 2769.36, -2.41]","[4.853928453709116, 45.48, 2778.4, -2.23]"
"[4.853928453709116, 45.48, 2778.4, -2.23]","[4.853928453709116, 46.05, 2787.54, -2.08]"
"[4.853928453709116, 46.05, 2787.54, -2.08]","[4.853928453709116, 46.08, 2796.77, -1.97]"
"[4.853928453709116, 46.08, 2796.77, -1.97]","[4.853928453709116, 46.61, 2806.04, -1.86]"
"[4.853928453709116, 46.61, 2806.04, -1.86]","[4.853928453709116, 46.73, 2815.41, -1.75]"
"[4.853928453709116, 46.73, 2815.41, -1.75]","[4.853928453709116, 43.28, 2824.45, -1.64]"
"[4.853928453709116, 43.28, 2824.45, -1.64]","[4.853928453709116, 39.36, 2832.72, -1.56]"
"[4.853928453709116, 39.36, 2832.72, -1.56]","[4.853928453709116, 35.49, 2840.2, -1.5]"
"[4.853928453709116, 35.49, 2840.2, -1.5]","[4.853928453709116, 31.6, 2846.9, -1.48]"
"[4.853928453709116, 31.6, 2846.9, -1.48]","[4.71238898038469, 28.51, 2852.82, -1.46]"
"[4.71238898038469, 28.51, 2852.82, -1.46]","[4.71238898038469, 27.41, 2858.33, -1.15]"
"[4.71238898038469, 27.41, 2858.33, -1.15]","[4.570849507060263, 28.05, 2863.79, -0.54]"
"[4.570849507060263, 28.05, 2863.79, -0.54]","[4.570849507060263, 29.19, 2869.47, 0.15]"
"[4.570849507060263, 29.19, 2869.47, 0.15]","[4.51205413806157, 30.14, 2875.41, 0.63]"
"[4.51205413806157, 30.14, 2875.41, 0.63]","[4.3642229591117285, 30.82, 2881.56, 1.05]"
"[4.3642229591117285, 30.82, 2881.56, 1.05]","[4.261362168588427, 31.27, 2887.96, 1.25]"
"[4.261362168588427, 31.27, 2887.96, 1.25]","[4.1967949741386, 31.79, 2894.38, 1.3]"
"[4.1967949741386, 31.79, 2894.38, 1.3]","[4.138875875961593, 32.44, 2900.91, 1.25]"
"[4.138875875961593, 32.44, 2900.91, 1.25]","[4.052401650997192, 33.21, 2907.63, 1.05]"
"[4.052401650997192, 33.21, 2907.63, 1.05]","[3.974663011931441, 33.88, 2914.38, 0.75]"
"[3.974663011931441, 33.88, 2914.38, 0.75]","[3.903081706337426, 34.63, 2921.27, 0.51]"
"[3.903081706337426, 34.63, 2921.27, 0.51]","[3.8491770903151488, 35.52, 2928.32, 0.16]"
"[3.8491770903151488, 35.52, 2928.32, 0.16]","[3.8360909192163493, 36.4, 2935.49, -0.37]"
"[3.8360909192163493, 36.4, 2935.49, -0.37]","[3.7359784535908553, 36.99, 2942.74, -1.04]"
"[3.7359784535908553, 36.99, 2942.74, -1.04]","[3.6195878521087455, 36.83, 2950.04, -1.61]"
"[3.6195878521087455, 36.83, 2950.04, -1.61]","[3.5098605470264332, 36.93, 2957.33, -1.95]"
"[3.5098605470264332, 36.93, 2957.33, -1.95]","[3.4358194913387754, 37.08, 2964.73, -1.94]"
"[3.4358194913387754, 37.08, 2964.73, -1.94]","[3.4567856860305177, 37.88, 2972.2, -1.47]"
"[3.4567856860305177, 37.88, 2972.2, -1.47]","[3.5206016742857438, 38.63, 2979.84, -0.86]"
"[3.5206016742857438, 38.63, 2979.84, -0.86]","[3.531388950064054, 39.44, 2987.64, -0.49]"
"[3.531388950064054, 39.44, 2987.64, -0.49]","[3.5206016742857438, 40.21, 2995.59, -0.29]"
"[3.5206016742857438, 40.21, 2995.59, -0.29]","[3.4462853076051907, 40.81, 3003.69, -0.12]"
"[3.4462853076051907, 40.81, 3003.69, -0.12]","[3.353167613347889, 41.15, 3011.88, 0.36]"
"[3.353167613347889, 41.15, 3011.88, 0.36]","[3.3022833065417037, 41.52, 3020.12, 1.27]"
"[3.3022833065417037, 41.52, 3020.12, 1.27]","[3.2719616332929387, 42.19, 3028.46, 2.46]"
"[3.2719616332929387, 42.19, 3028.46, 2.46]","[3.2719616332929387, 42.93, 3036.86, 3.9]"
"[3.2719616332929387, 42.93, 3036.86, 3.9]","[3.2719616332929387, 43.61, 3045.51, 5.37]"
"[3.2719616332929387, 43.61, 3045.51, 5.37]","[3.2317145986043885, 44.26, 3054.67, 6.51]"
"[3.2317145986043885, 44.26, 3054.67, 6.51]","[3.211649946677843, 44.89, 3064.25, 7.13]"
"[3.211649946677843, 44.89, 3064.25, 7.13]","[3.1615939871631835, 45.48, 3073.98, 7.22]"
"[3.1615939871631835, 45.48, 3073.98, 7.22]","[3.1015819792358044, 45.84, 3083.72, 6.87]"
"[3.1015819792358044, 45.84, 3083.72, 6.87]","[3.0414252324282334, 45.89, 3093.28, 6.3]"
"[3.0414252324282334, 45.89, 3093.28, 6.3]","[2.9707629844606886, 46.33, 3102.86, 5.67]"
"[2.9707629844606886, 46.33, 3102.86, 5.67]","[2.9300176938316973, 46.85, 3112.38, 5.14]"
"[2.9300176938316973, 46.85, 3112.38, 5.14]","[2.9095149707270798, 47.18, 3121.86, 4.75]"
"[2.9095149707270798, 47.18, 3121.86, 4.75]","[2.9095149707270798, 44.2, 3131.06, 4.47]"
"[2.9095149707270798, 44.2, 3131.06, 4.47]","[2.9095149707270798, 40.56, 3139.54, 4.27]"
"[2.9095149707270798, 40.56, 3139.54, 4.27]","[2.9707629844606886, 36.82, 3147.3, 3.95]"
"[2.9707629844606886, 36.82, 3147.3, 3.95]","[3.021302771195005, 33.36, 3154.28, 3.3]"
"[3.021302771195005, 33.36, 3154.28, 3.3]","[3.0815565951445145, 30.54, 3160.58, 2.37]"
"[3.0815565951445145, 30.54, 3160.58, 2.37]","[3.191613510395563, 29.45, 3166.39, 1.1]"
"[3.191613510395563, 29.45, 3166.39, 1.1]","[3.3022833065417037, 28.77, 3171.98, -0.38]"
"[3.3022833065417037, 28.77, 3171.98, -0.38]","[3.414985685057266, 28.19, 3177.74, -1.72]"
"[3.414985685057266, 28.19, 3177.74, -1.72]","[3.4778962287437736, 27.57, 3183.49, -2.82]"
"[3.4778962287437736, 27.57, 3183.49, -2.82]","[3.575037973659679, 26.93, 3189.25, -3.74]"
"[3.575037973659679, 26.93, 3189.25, -3.74]","[3.712029762989715, 26.18, 3195.02, -4.48]"
"[3.712029762989715, 26.18, 3195.02, -4.48]","[3.8360909192163493, 25.59, 3200.79, -5.08]"
"[3.8360909192163493, 25.59, 3200.79, -5.08]","[3.8758014410431523, 26.57, 3207.46, -5.32]"
"[3.8758014410431523, 26.57, 3207.46, -5.32]","[3.8758014410431523, 27.77, 3213.49, -4.74]"
"[3.8758014410431523, 27.77, 3213.49, -4.74]","[3.945394972522823, 28.75, 3219.46, -3.46]"
"[3.945394972522823, 28.75, 3219.46, -3.46]","[4.068887871591405, 29.44, 3225.32, -1.86]"
"[4.068887871591405, 29.44, 3225.32, -1.86]","[4.1967949741386, 29.84, 3231.16, -0.32]"
"[4.1967949741386, 29.84, 3231.16, -0.32]","[4.309673138804028, 30.16, 3237.04, 0.93]"
"[4.309673138804028, 30.16, 3237.04, 0.93]","[4.394828551093168, 30.78, 3243.1, 1.72]"
"[4.394828551093168, 30.78, 3243.1, 1.72]","[4.394828551093168, 31.93, 3249.38, 1.92]"
"[4.394828551093168, 31.93, 3249.38, 1.92]","[4.394828551093168, 33.03, 3255.9, 1.82]"
"[4.394828551093168, 33.03, 3255.9, 1.82]","[4.394828551093168, 34.06, 3262.65, 1.62]"
"[4.394828551093168, 34.06, 3262.65, 1.62]","[4.336005498066962, 34.94, 3269.57, 1.36]"
"[4.336005498066962, 34.94, 3269.57, 1.36]","[4.261362168588427, 35.7, 3276.67, 1.28]"
"[4.261362168588427, 35.7, 3276.67, 1.28]","[4.1967949741386, 36.39, 3283.98, 1.4]"
"[4.1967949741386, 36.39, 3283.98, 1.4]","[4.1030036723538945, 35.98, 3291.31, 1.64]"
"[4.1030036723538945, 35.98, 3291.31, 1.64]","[3.989654732571274, 34.99, 3298.58, 1.98]"
"[3.989654732571274, 34.99, 3298.58, 1.98]","[3.889355288249714, 34.79, 3305.65, 2.44]"
"[3.889355288249714, 34.79, 3305.65, 2.44]","[3.82314586515291, 35.24, 3312.89, 3.06]"
"[3.82314586515291, 35.24, 3312.89, 3.06]","[3.7976532445147155, 36.16, 3320.15, 3.73]"
"[3.7976532445147155, 36.16, 3320.15, 3.73]","[3.7850937623830774, 37.04, 3327.84, 4.26]"
"[3.7850937623830774, 37.04, 3327.84, 4.26]","[3.676777443865393, 37.23, 3335.53, 4.52]"
"[3.676777443865393, 37.23, 3335.53, 4.52]","[3.5971913269856164, 37.76, 3343.48, 4.72]"
"[3.5971913269856164, 37.76, 3343.48, 4.72]","[3.531388950064054, 38.48, 3351.32, 4.99]"
"[3.531388950064054, 38.48, 3351.32, 4.99]","[3.499163757235303, 39.27, 3359.6, 5.13]"
"[3.499163757235303, 39.27, 3359.6, 5.13]","[3.425386762798121, 39.9, 3368.05, 5.07]"
"[3.425386762798121, 39.9, 3368.05, 5.07]","[3.3327548001208527, 40.39, 3376.37, 4.79]"
"[3.3327548001208527, 40.39, 3376.37, 4.79]","[3.25181570357754, 39.99, 3384.88, 4.39]"
"[3.25181570357754, 39.99, 3384.88, 4.39]","[3.17159715541327, 39.82, 3393.19, 4.03]"
"[3.17159715541327, 39.82, 3393.19, 4.03]","[3.111588151766316, 40.42, 3401.38, 3.8]"
"[3.111588151766316, 40.42, 3401.38, 3.8]","[3.021302771195005, 40.88, 3409.88, 3.56]"
"[3.021302771195005, 40.88, 3409.88, 3.56]","[2.9402347327994622, 41.28, 3418.47, 3.23]"
"[2.9402347327994622, 41.28, 3418.47, 3.23]","[2.857798544381465, 41.47, 3426.91, 2.68]"
"[2.857798544381465, 41.47, 3426.91, 2.68]","[2.784021549944283, 40.94, 3435.41, 1.95]"
"[2.784021549944283, 40.94, 3435.41, 1.95]","[2.697099876653974, 40.48, 3443.67, 1.22]"
"[2.697099876653974, 40.48, 3443.67, 1.22]","[2.617993877991494, 40.81, 3451.82, 0.6]"
"[2.617993877991494, 40.81, 3451.82, 0.6]","[2.547206853588731, 41.11, 3460.05, 0.09]"
"[2.547206853588731, 41.11, 3460.05, 0.09]","[2.4600394420266762, 41.12, 3468.28, -0.25]"
"[2.4600394420266762, 41.12, 3468.28, -0.25]","[2.3661951569790403, 40.33, 3476.43, -0.37]"
"[2.3661951569790403, 40.33, 3476.43, -0.37]","[2.2782795385742394, 40.27, 3484.46, -0.33]"
"[2.2782795385742394, 40.27, 3484.46, -0.33]","[2.197440538435637, 40.48, 3492.53, -0.12]"
"[2.197440538435637, 40.48, 3492.53, -0.12]","[2.1443094312179936, 41.03, 3500.69, 0.16]"
"[2.1443094312179936, 41.03, 3500.69, 0.16]","[2.106322981109284, 41.75, 3508.99, 0.44]"
"[2.106322981109284, 41.75, 3508.99, 0.44]","[2.0657304531357923, 42.37, 3517.45, 0.58]"
"[2.0657304531357923, 42.37, 3517.45, 0.58]","[1.9735121683755579, 42.73, 3525.99, 0.55]"
